subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level
9,grate,Task B ,1,1,0,-6.410767111,0.033,2,224.1278818,0,0,1
9,grate,Task B ,1,4,1,0.138137335,0.135,1,279.3445331,0,0,4
10,grate,Task B ,1,2,1,4.351450357,0.05,1,304.556183,0,0,2
10,grate,Task B ,1,1,1,3.944095428,0.033,1,70.31915595,0,0,1
10,grate,Task B ,2,2,1,-15.87106324,0.05,2,215.0683814,0,0,2
10,grate,Task B ,1,1,0,7.042721777,0.135,2,91.94509593,0,0,4
10,grate,Task B ,1,1,1,-2.484827914,0.067,1,309.581564,0,0,3
10,grate,Task B ,1,1,1,1.232578699,0.067,1,85.61449333,0,0,3
1,grate,Task B ,1,2,1,-0.137128028,0.05,1,58.20423725,0,0,2
1,grate,Task B ,1,1,0,-19.30190758,0.05,2,273.4504429,0,0,2
1,grate,Task B ,1,3,1,-0.355949489,0.135,1,307.1770679,0,0,4
1,grate,Task B ,1,1,0,14.24991744,0.033,2,245.3332282,0,0,1
1,grate,Task B ,1,4,1,0.846570725,0.135,1,87.38565768,0,0,4
1,grate,Task B ,1,2,0,-0.048575979,0.033,2,130.2142769,0,0,1
2,grate,Task B ,2,1,0,0.293606793,0.067,1,13.418373,0,0,3
2,grate,Task B ,1,3,1,-5.029820302,0.135,1,116.7447365,0,0,4
2,grate,Task B ,1,4,0,7.844168704,0.05,2,32.32963634,0,0,2
2,grate,Task B ,1,3,0,13.92842986,0.067,2,197.4675148,0,0,3
2,grate,Task B ,1,2,1,0.819687304,0.05,1,140.3073621,0,0,2
2,grate,Task B ,1,3,0,0.040825731,0.067,2,105.3200739,0,0,3
3,grate,Task B ,1,2,1,1.746987987,0.033,1,51.84246461,0,0,1
3,grate,Task B ,2,4,1,26.05955552,0.135,2,272.0082748,0,0,4
3,grate,Task B ,1,3,0,6.477040624,0.135,2,82.47149933,0,0,4
3,grate,Task B ,2,3,1,12.13699015,0.067,2,321.7949598,0,0,3
3,grate,Task B ,2,4,0,2.910694274,0.033,1,17.59707038,0,0,1
3,grate,Task B ,1,1,0,-3.025634934,0.033,2,166.5732599,0,0,1
4,grate,Task B ,1,3,1,1.37639737,0.067,1,206.3352016,0,0,3
4,grate,Task B ,2,4,1,-15.52359554,0.135,2,174.0030575,0,0,4
4,grate,Task B ,1,3,1,3.882334233,0.05,1,165.3900049,0,0,2
4,grate,Task B ,1,1,1,0.675057384,0.033,1,320.1712958,0,0,1
4,grate,Task B ,1,3,0,10.86453728,0.067,2,154.1327002,0,0,3
4,grate,Task B ,2,4,0,3.873805262,0.135,1,16.16353437,0,0,4
5,grate,Task B ,2,2,1,-14.80026281,0.033,2,16.98495259,0,0,1
5,grate,Task B ,1,3,0,4.921623038,0.135,2,235.1697283,0,0,4
5,grate,Task B ,1,2,1,1.971131763,0.05,1,256.9076355,0,0,2
5,grate,Task B ,1,1,1,0.532844316,0.033,1,131.4246498,0,0,1
5,grate,Task B ,2,4,1,-20.97071957,0.067,2,192.2873519,0,0,3
5,grate,Task B ,2,4,1,9.094794761,0.05,2,274.0837965,0,0,2
6,grate,Task B ,1,2,1,-1.552298489,0.033,1,248.8912044,0,0,1
6,grate,Task B ,1,3,0,-21.53881343,0.135,2,261.2329093,0,0,4
6,grate,Task B ,1,3,0,-11.97069657,0.033,2,135.3301944,0,0,1
6,grate,Task B ,1,3,0,-8.806167302,0.033,2,10.3249377,0,0,1
6,grate,Task B ,2,3,1,-11.2710816,0.033,2,110.7696677,0,0,1
6,grate,Task B ,2,3,1,21.86349586,0.05,2,96.40640205,0,0,2
7,grate,Task B ,2,4,1,16.47645789,0.067,2,306.5759514,0,0,3
7,grate,Task B ,2,4,1,0.796065387,0.135,2,32.16351513,0,0,4
7,grate,Task B ,1,1,1,2.122798822,0.033,1,284.7819462,0,0,1
7,grate,Task B ,1,4,1,1.839704091,0.033,1,188.0932599,0,0,1
7,grate,Task B ,1,4,1,1.828686984,0.05,1,183.0127307,0,0,2
7,grate,Task B ,1,1,0,2.148440882,0.067,2,357.5374668,0,0,3
8,grate,Task B ,1,2,0,-1.155337986,0.05,2,123.2809467,0,0,2
8,grate,Task B ,1,1,1,1.289989506,0.033,1,286.7464253,0,0,1
8,grate,Task B ,1,4,1,0.190769144,0.135,1,127.3067995,0,0,4
8,grate,Task B ,1,3,1,4.30178045,0.067,1,318.5964921,0,0,3
8,grate,Task B ,2,1,0,3.782013266,0.05,1,36.02629167,0,0,2
8,grate,Task B ,2,3,0,-2.40021033,0.135,1,13.97918262,0,0,4
9,grate,Task B ,2,2,0,-2.801540457,0.033,1,89.51669961,0,0,1
9,grate,Task B ,1,4,1,3.598440289,0.135,1,97.62256186,0,0,4
9,grate,Task B ,1,1,1,-4.144111935,0.033,1,65.97588776,0,0,1
9,grate,Task B ,1,4,1,4.128387863,0.067,1,165.519697,0,0,3
9,grate,Task B ,2,1,1,-2.526594935,0.033,2,264.8279595,0,0,1
9,grate,Task B ,2,1,1,-2.99317907,0.05,2,222.2305135,0,0,2
10,grate,Task B ,1,2,1,-3.198738858,0.067,1,195.0183255,0,0,3
10,grate,Task B ,1,2,1,-1.849138215,0.067,1,306.2951068,0,0,3
10,grate,Task B ,1,1,0,-7.132976499,0.033,2,233.7545037,0,0,1
10,grate,Task B ,1,1,0,18.11828128,0.033,2,101.3486236,0,0,1
10,grate,Task B ,1,1,0,2.542008064,0.033,2,302.8055113,0,0,1
10,grate,Task B ,1,1,1,-0.945548702,0.033,1,317.354283,0,0,1
1,grate,Task B ,2,1,0,4.436530981,0.033,1,11.38511458,0,0,1
1,grate,Task B ,1,4,1,-1.290361371,0.067,1,339.8442052,0,0,3
1,grate,Task B ,2,4,1,-24.90784874,0.135,2,97.19461681,0,0,4
1,grate,Task B ,2,1,1,5.162685768,0.05,2,3.831828541,0,0,2
1,grate,Task B ,1,2,1,1.509033381,0.135,1,92.5401546,0,0,4
1,grate,Task B ,2,1,0,1.405547823,0.033,1,261.5079517,0,0,1
2,grate,Task B ,2,3,1,-8.294520913,0.135,2,187.0549093,0,0,4
2,grate,Task B ,2,1,1,-0.686391299,0.05,2,284.2842853,0,0,2
2,grate,Task B ,2,2,0,-0.788148604,0.067,1,48.68332916,0,0,3
2,grate,Task B ,2,4,1,9.322162954,0.135,2,179.3773103,0,0,4
2,grate,Task B ,2,2,1,12.16200077,0.067,2,138.4187692,0,0,3
2,grate,Task B ,1,3,1,0.70098225,0.135,1,319.1832128,0,0,4
3,grate,Task B ,2,2,0,-1.055627085,0.05,1,25.91555484,0,0,2
3,grate,Task B ,1,2,0,11.23205832,0.033,2,246.2203761,0,0,1
3,grate,Task B ,2,3,0,5.487972598,0.067,1,126.3398045,0,0,3
3,grate,Task B ,1,3,1,-3.424238337,0.135,1,143.0510934,0,0,4
3,grate,Task B ,2,1,0,-2.922437794,0.033,1,303.5971442,0,0,1
3,grate,Task B ,2,4,0,-6.010487555,0.135,1,20.30944877,0,0,4
4,grate,Task B ,2,4,1,-10.28615899,0.135,2,311.1889435,0,0,4
4,grate,Task B ,1,2,1,-7.246937274,0.033,1,65.03892812,0,0,1
4,grate,Task B ,2,1,1,6.676683116,0.033,2,219.4676726,0,0,1
4,grate,Task B ,2,4,1,16.2004125,0.135,2,180.6546337,0,0,4
4,grate,Task B ,2,3,0,1.141710456,0.135,1,48.33395883,0,0,4
4,grate,Task B ,1,3,1,3.304414977,0.067,1,206.0699883,0,0,3
5,grate,Task B ,1,2,1,-4.114797343,0.067,1,211.4716893,0,0,3
5,grate,Task B ,1,4,1,-1.442596249,0.135,1,305.666884,0,0,4
5,grate,Task B ,1,4,0,-1.419489044,0.067,2,126.7985114,0,0,3
5,grate,Task B ,2,4,1,17.26156501,0.067,2,281.1339802,0,0,3
5,grate,Task B ,2,4,0,-6.822780605,0.067,1,125.9934131,0,0,3
5,grate,Task B ,2,4,1,13.58654124,0.135,2,56.05077687,0,0,4
6,grate,Task B ,1,2,1,-3.533613325,0.05,1,125.8496493,0,0,2
6,grate,Task B ,1,2,0,2.362322908,0.067,2,313.1657612,0,0,3
6,grate,Task B ,1,3,0,-10.35142953,0.033,2,301.9339925,0,0,1
6,grate,Task B ,1,3,1,0.050719462,0.05,1,112.0881737,0,0,2
6,grate,Task B ,2,3,1,-3.480748424,0.135,2,88.87635223,0,0,4
6,grate,Task B ,1,3,0,0.131006684,0.135,2,280.8607431,0,0,4
7,grate,Task B ,1,4,0,-2.773617603,0.135,2,158.7980868,0,0,4
7,grate,Task B ,2,4,0,-2.759540293,0.135,1,295.641221,0,0,4
7,grate,Task B ,2,4,0,-0.988688024,0.05,1,3.683560474,0,0,2
7,grate,Task B ,2,4,1,-19.87364255,0.033,2,343.6289635,0,0,1
7,grate,Task B ,2,1,0,-0.896946867,0.05,1,335.3406401,0,0,2
7,grate,Task B ,1,4,1,-0.979826948,0.135,1,226.4377243,0,0,4
8,grate,Task B ,2,3,1,-9.113568858,0.067,2,274.8879853,0,0,3
8,grate,Task B ,2,2,0,-4.004282662,0.067,1,308.9885178,0,0,3
8,grate,Task B ,2,3,1,15.88510289,0.067,2,77.955652,0,0,3
8,grate,Task B ,1,4,0,6.315977347,0.067,2,307.6686612,0,0,3
8,grate,Task B ,1,3,1,4.244627314,0.135,1,57.16616628,0,0,4
8,grate,Task B ,2,4,0,-4.478889136,0.135,1,332.9850622,0,0,4
9,grate,Task B ,1,4,1,1.811366795,0.135,1,285.5402256,0,0,4
9,grate,Task B ,1,4,1,-3.565537473,0.135,1,21.94945002,0,0,4
9,grate,Task B ,1,4,1,1.735591917,0.067,1,272.2218127,0,0,3
9,grate,Task B ,1,1,0,8.827442439,0.067,2,276.8088231,0,0,3
9,grate,Task B ,1,1,0,-18.06998176,0.067,2,266.40384,0,0,3
9,grate,Task B ,2,4,1,22.10797378,0.067,2,358.2330501,0,0,3
10,grate,Task B ,1,2,0,6.345636216,0.05,2,228.0348271,0,0,2
10,grate,Task B ,1,1,1,-1.099722111,0.135,1,279.2760842,0,0,4
10,grate,Task B ,1,1,0,7.310132573,0.033,2,162.6455225,0,0,1
10,grate,Task B ,2,2,1,19.28324703,0.135,2,24.50283333,0,0,4
10,grate,Task B ,2,1,1,-6.533131363,0.05,2,160.7945908,0,0,2
10,grate,Task B ,1,1,0,-5.648268224,0.033,2,287.7441559,0,0,1
1,grate,Task B ,1,2,0,-8.805929858,0.067,2,40.11669373,0,0,3
1,grate,Task B ,1,1,0,-5.133087663,0.033,2,130.2777289,0,0,1
1,grate,Task B ,2,4,1,15.43716805,0.05,2,93.75664194,0,0,2
1,grate,Task B ,1,2,1,1.246719918,0.05,1,163.5546812,0,0,2
1,grate,Task B ,1,2,0,-0.03607548,0.067,2,92.27635223,0,0,3
1,grate,Task B ,2,4,1,-12.97808622,0.135,2,65.53894392,0,0,4
2,grate,Task B ,1,2,1,2.822102271,0.067,1,217.0031716,0,0,3
2,grate,Task B ,1,3,1,1.534146882,0.05,1,326.2802309,0,0,2
2,grate,Task B ,1,2,1,0.315378167,0.033,1,176.818834,0,0,1
2,grate,Task B ,2,3,0,0.336167121,0.135,1,196.146804,0,0,4
2,grate,Task B ,2,3,1,6.423794448,0.135,2,46.66758453,0,0,4
2,grate,Task B ,2,2,0,-1.325193234,0.067,1,159.1668427,0,0,3
3,grate,Task B ,1,2,0,0.696672812,0.033,2,3.794179436,0,0,1
3,grate,Task B ,1,1,1,-1.622894802,0.05,1,323.152423,0,0,2
3,grate,Task B ,1,4,1,0.085030394,0.135,1,313.0248303,0,0,4
3,grate,Task B ,2,3,1,16.47040071,0.135,2,74.65925425,0,0,4
3,grate,Task B ,2,3,1,5.857756018,0.135,2,78.25991959,0,0,4
3,grate,Task B ,1,3,0,-2.728507286,0.067,2,294.1611632,0,0,3
4,grate,Task B ,1,3,0,-1.582086068,0.05,2,178.1581267,0,0,2
4,grate,Task B ,1,2,1,-0.18276964,0.033,1,295.0319122,0,0,1
4,grate,Task B ,1,3,1,-3.314871847,0.05,1,208.5520297,0,0,2
4,grate,Task B ,1,3,0,-2.156392988,0.05,2,221.3609554,0,0,2
4,grate,Task B ,1,1,0,0.220811004,0.033,2,221.2048879,0,0,1
4,grate,Task B ,1,1,0,3.614130629,0.033,2,333.7532615,0,0,1
5,grate,Task B ,1,4,1,-3.34144928,0.05,1,326.1299233,0,0,2
5,grate,Task B ,1,4,0,-4.916235189,0.033,2,69.86291595,0,0,1
5,grate,Task B ,1,4,1,-1.040853018,0.135,1,169.7052103,0,0,4
5,grate,Task B ,1,3,1,7.960133041,0.067,1,79.6637204,0,0,3
5,grate,Task B ,1,3,1,-2.232451464,0.067,1,55.01684536,0,0,3
5,grate,Task B ,1,1,0,-12.88010212,0.067,2,255.7981972,0,0,3
6,grate,Task B ,1,2,1,0.856425549,0.033,1,309.8872743,0,0,1
6,grate,Task B ,1,3,0,-1.096314778,0.033,2,45.06565308,0,0,1
6,grate,Task B ,1,3,0,3.928606095,0.05,2,95.28618648,0,0,2
6,grate,Task B ,1,3,0,-3.972845791,0.033,2,115.6150533,0,0,1
6,grate,Task B ,2,3,1,-7.219990631,0.135,2,338.0080196,0,0,4
6,grate,Task B ,2,3,1,10.80445398,0.135,2,257.9185087,0,0,4
7,grate,Task B ,1,1,0,-20.13361339,0.067,2,233.0525739,0,0,3
7,grate,Task B ,2,4,1,-16.63631894,0.135,2,327.9043823,0,0,4
7,grate,Task B ,1,4,0,5.324617336,0.135,2,38.47136557,0,0,4
7,grate,Task B ,1,4,0,-4.342415405,0.033,2,9.318110559,0,0,1
7,grate,Task B ,1,4,1,5.252174524,0.033,1,286.3020281,0,0,1
7,grate,Task B ,1,4,1,-0.519818639,0.05,1,201.2179366,0,0,2
8,grate,Task B ,2,3,0,-0.09302167,0.135,1,21.05543976,0,0,4
8,grate,Task B ,1,1,0,17.60675234,0.05,2,169.0890797,0,0,2
8,grate,Task B ,2,4,0,3.3159556,0.067,1,351.1166287,0,0,3
8,grate,Task B ,2,1,0,-2.323160031,0.033,1,200.1410511,0,0,1
8,grate,Task B ,2,3,0,5.91373959,0.05,1,161.4293455,0,0,2
8,grate,Task B ,2,2,0,-1.379157916,0.067,1,37.21961451,0,0,3
9,grate,Task B ,1,1,0,-4.034840857,0.067,2,273.9657794,0,0,3
9,grate,Task B ,1,3,0,3.102022457,0.033,2,153.8171676,0,0,1
9,grate,Task B ,1,2,1,1.979094945,0.033,1,50.79784557,0,0,1
9,grate,Task B ,1,4,0,-9.341314536,0.135,2,59.63880417,0,0,4
9,grate,Task B ,1,1,0,9.386834044,0.05,2,188.4214216,0,0,2
9,grate,Task B ,1,1,1,-1.806479196,0.033,1,103.6049675,0,0,1
10,grate,Task B ,2,2,1,-13.31537377,0.067,2,317.861591,0,0,3
10,grate,Task B ,1,1,0,7.336374019,0.05,2,187.5276296,0,0,2
10,grate,Task B ,1,1,1,-3.300247261,0.033,1,122.8321225,0,0,1
10,grate,Task B ,1,1,0,-26.48391779,0.033,2,66.02420982,0,0,1
10,grate,Task B ,1,1,1,-4.30609026,0.05,1,121.231576,0,0,2
10,grate,Task B ,1,1,1,-5.264773879,0.135,1,261.486466,0,0,4
1,grate,Task B ,1,2,0,2.466431171,0.033,2,346.1021552,0,0,1
1,grate,Task B ,2,2,0,4.712059533,0.05,1,87.80958013,0,0,2
1,grate,Task B ,2,4,1,-10.07091543,0.135,2,90.21942965,0,0,4
1,grate,Task B ,1,4,0,1.115674829,0.135,2,257.1174388,0,0,4
1,grate,Task B ,1,4,1,-1.031312893,0.135,1,100.6878245,0,0,4
1,grate,Task B ,1,2,1,0.952075876,0.067,1,237.8077353,0,0,3
2,grate,Task B ,2,1,0,0.604584203,0.067,1,51.93275936,0,0,3
2,grate,Task B ,2,1,0,-2.418434725,0.05,1,43.67904288,0,0,2
2,grate,Task B ,2,4,1,-20.50389763,0.135,2,251.7391484,0,0,4
2,grate,Task B ,1,3,0,14.07579168,0.05,2,220.1770517,0,0,2
2,grate,Task B ,2,2,0,-0.395226441,0.05,1,287.9758817,0,0,2
2,grate,Task B ,2,3,1,-11.15073625,0.067,2,237.9124465,0,0,3
3,grate,Task B ,1,3,1,-2.821219795,0.067,1,167.4219753,0,0,3
3,grate,Task B ,1,3,1,0.803167396,0.05,1,91.34773926,0,0,2
3,grate,Task B ,1,1,1,-4.391093371,0.033,1,211.5718871,0,0,1
3,grate,Task B ,1,3,0,2.48520085,0.05,2,64.15530674,0,0,2
3,grate,Task B ,2,2,0,0.764323017,0.033,1,277.1585952,0,0,1
3,grate,Task B ,1,1,0,9.643039414,0.05,2,224.7583737,0,0,2
4,grate,Task B ,1,1,0,-1.849510933,0.033,2,232.4694601,0,0,1
4,grate,Task B ,1,3,0,-6.707261959,0.05,2,193.039165,0,0,2
4,grate,Task B ,1,3,0,7.687859876,0.033,2,223.9701868,0,0,1
4,grate,Task B ,2,3,0,-5.132772199,0.135,1,137.4804708,0,0,4
4,grate,Task B ,1,3,1,4.553814735,0.067,1,53.30260296,0,0,3
4,grate,Task B ,2,2,0,-3.277899404,0.05,1,217.0018826,0,0,2
5,grate,Task B ,1,3,1,-7.319880547,0.05,1,299.710334,0,0,2
5,grate,Task B ,1,2,1,0.927994726,0.135,1,130.0541126,0,0,4
5,grate,Task B ,1,3,0,-4.169483122,0.05,2,259.5621288,0,0,2
5,grate,Task B ,1,4,1,-3.864368081,0.135,1,230.4549193,0,0,4
5,grate,Task B ,2,4,0,2.410872425,0.135,1,180.6576579,0,0,4
5,grate,Task B ,1,3,1,-1.179321948,0.033,1,11.08431458,0,0,1
6,grate,Task B ,2,3,0,-1.974469602,0.067,1,143.0432179,0,0,3
6,grate,Task B ,2,3,1,-17.20973822,0.05,2,207.4389573,0,0,2
6,grate,Task B ,2,2,1,-23.595648,0.067,2,222.9441636,0,0,3
6,grate,Task B ,1,3,0,-2.93433307,0.067,2,46.59298632,0,0,3
6,grate,Task B ,2,3,0,0.995564191,0.033,1,242.5337406,0,0,1
6,grate,Task B ,1,3,1,3.849561553,0.05,1,343.0314416,0,0,2
7,grate,Task B ,1,2,0,-4.592461593,0.033,2,346.5944938,0,0,1
7,grate,Task B ,2,4,1,-17.07063646,0.067,2,79.28856959,0,0,3
7,grate,Task B ,1,4,1,-1.049644189,0.033,1,279.4294296,0,0,1
7,grate,Task B ,1,4,1,1.725218118,0.135,1,344.0371366,0,0,4
7,grate,Task B ,1,4,1,0.959496473,0.135,1,289.2229017,0,0,4
7,grate,Task B ,1,4,0,14.58871521,0.033,2,21.95084821,0,0,1
8,grate,Task B ,1,2,0,13.60832148,0.05,2,94.55309042,0,0,2
8,grate,Task B ,1,2,0,11.6116994,0.067,2,18.24604802,0,0,3
8,grate,Task B ,2,1,0,-3.258818679,0.033,1,338.3323948,0,0,1
8,grate,Task B ,1,1,0,0.827123304,0.05,2,265.014355,0,0,2
8,grate,Task B ,2,3,0,-6.434772066,0.135,1,194.4369327,0,0,4
8,grate,Task B ,2,3,0,-0.331262867,0.067,1,295.9433296,0,0,3
9,grate,Task B ,2,3,0,-0.87338676,0.05,1,359.3507996,0,0,2
9,grate,Task B ,1,4,1,2.465275208,0.135,1,14.4100177,0,0,4
9,grate,Task B ,1,4,0,3.08114916,0.067,2,137.6937469,0,0,3
9,grate,Task B ,1,4,1,2.498151828,0.067,1,302.8680506,0,0,3
9,grate,Task B ,1,2,0,6.57914309,0.033,2,225.6684408,0,0,1
9,grate,Task B ,1,1,1,-0.243452867,0.033,1,131.3099462,0,0,1
10,grate,Task B ,2,4,1,-14.74593878,0.135,2,4.867802781,0,0,4
10,grate,Task B ,1,2,1,-2.276386702,0.033,1,107.9603138,0,0,1
10,grate,Task B ,2,1,1,11.13681159,0.135,2,143.2196468,0,0,4
10,grate,Task B ,1,1,0,13.03607567,0.05,2,201.3078989,0,0,2
10,grate,Task B ,2,1,1,-6.70223923,0.067,2,301.1682535,0,0,3
10,grate,Task B ,1,1,0,2.887480854,0.05,2,249.2544466,0,0,2
1,grate,Task B ,1,2,1,2.43680143,0.135,1,24.34039553,0,0,4
1,grate,Task B ,1,4,0,-0.387508841,0.067,2,232.8277758,0,0,3
1,grate,Task B ,1,3,1,1.401064396,0.05,1,300.5758198,0,0,2
1,grate,Task B ,1,2,0,4.877165521,0.067,2,289.7763429,0,0,3
1,grate,Task B ,1,2,0,-7.445536137,0.05,2,37.69397189,0,0,2
1,grate,Task B ,2,2,1,-14.34940297,0.067,2,252.4896622,0,0,3
2,grate,Task B ,1,3,0,3.837276812,0.05,2,43.32655399,0,0,2
2,grate,Task B ,2,1,0,6.515843832,0.033,1,331.256991,0,0,1
2,grate,Task B ,2,3,0,-7.632659222,0.135,1,23.94380317,0,0,4
2,grate,Task B ,2,3,0,-1.181358905,0.067,1,284.7052141,0,0,3
2,grate,Task B ,1,1,1,-0.703438684,0.05,1,238.7166449,0,0,2
2,grate,Task B ,1,3,0,-19.96977796,0.033,2,127.5039659,0,0,1
3,grate,Task B ,2,4,1,20.62708912,0.05,2,129.1109722,0,0,2
3,grate,Task B ,1,2,1,0.846330167,0.05,1,15.66512672,0,0,2
3,grate,Task B ,2,4,0,0.132983348,0.05,1,143.009839,0,0,2
3,grate,Task B ,1,1,1,2.771141458,0.033,1,168.5481861,0,0,1
3,grate,Task B ,2,1,1,-10.54731257,0.033,2,15.15286824,0,0,1
3,grate,Task B ,1,3,1,0.039949578,0.05,1,150.7172896,0,0,2
4,grate,Task B ,1,2,1,-2.474530847,0.033,1,242.9348868,0,0,1
4,grate,Task B ,2,4,1,15.84916383,0.135,2,105.0938808,0,0,4
4,grate,Task B ,2,1,0,0.07460919,0.033,1,266.2032432,0,0,1
4,grate,Task B ,2,3,0,-1.741725754,0.05,1,117.9977348,0,0,2
4,grate,Task B ,1,1,1,0.132650452,0.05,1,185.8365709,0,0,2
4,grate,Task B ,2,4,0,1.834404253,0.135,1,197.1091768,0,0,4
5,grate,Task B ,2,2,1,-3.989476228,0.067,2,283.8588091,0,0,3
5,grate,Task B ,1,4,0,7.674978316,0.033,2,239.7188067,0,0,1
5,grate,Task B ,1,4,0,2.582441143,0.067,2,198.9798785,0,0,3
5,grate,Task B ,2,4,1,-19.71924321,0.067,2,108.3557293,0,0,3
5,grate,Task B ,1,4,1,-0.16087166,0.05,1,252.3273245,0,0,2
5,grate,Task B ,1,3,1,3.032402968,0.135,1,10.42131915,0,0,4
6,grate,Task B ,2,3,1,13.05137292,0.135,2,199.0727352,0,0,4
6,grate,Task B ,1,3,0,14.06428522,0.067,2,126.3563068,0,0,3
6,grate,Task B ,1,3,1,-6.105808179,0.067,1,249.7569488,0,0,3
6,grate,Task B ,1,3,0,-3.466076261,0.05,2,83.37632037,0,0,2
6,grate,Task B ,1,3,0,3.08186615,0.05,2,72.03091497,0,0,2
6,grate,Task B ,2,1,1,5.09263367,0.033,2,157.6465866,0,0,1
7,grate,Task B ,1,1,1,-0.867293789,0.05,1,213.4733559,0,0,2
7,grate,Task B ,2,4,0,6.474665483,0.067,1,297.0434379,0,0,3
7,grate,Task B ,1,4,1,3.042343337,0.135,1,104.2120425,0,0,4
7,grate,Task B ,1,4,0,0.733584331,0.067,2,310.6155485,0,0,3
7,grate,Task B ,1,4,0,-0.460369616,0.135,2,280.8309204,0,0,4
7,grate,Task B ,1,1,0,8.982978991,0.033,2,263.4664551,0,0,1
8,grate,Task B ,1,1,1,-0.495848771,0.05,1,317.266615,0,0,2
8,grate,Task B ,2,4,1,18.19117786,0.135,2,237.6489948,0,0,4
8,grate,Task B ,1,4,0,-11.00281353,0.067,2,255.1792693,0,0,3
8,grate,Task B ,2,2,1,0.321288797,0.05,2,21.29605652,0,0,2
8,grate,Task B ,2,1,1,2.491761318,0.067,2,352.0785615,0,0,3
8,grate,Task B ,2,4,1,-1.340007272,0.067,2,137.4257703,0,0,3
9,grate,Task B ,1,4,1,1.713296934,0.067,1,337.4245373,0,0,3
9,grate,Task B ,1,4,0,-6.797102575,0.135,2,157.1708922,0,0,4
9,grate,Task B ,1,4,1,1.216937887,0.05,1,20.01008714,0,0,2
9,grate,Task B ,1,3,0,3.593529751,0.067,2,353.1864121,0,0,3
9,grate,Task B ,1,1,1,2.235109076,0.05,1,97.69924367,0,0,2
9,grate,Task B ,1,1,0,1.213933017,0.05,2,67.5148093,0,0,2
10,grate,Task B ,1,3,1,1.012038235,0.05,1,253.5476115,0,0,2
10,grate,Task B ,1,1,1,1.028836129,0.135,1,120.6964949,0,0,4
10,grate,Task B ,1,1,1,0.553992338,0.067,1,117.7906128,0,0,3
10,grate,Task B ,1,1,0,10.75311801,0.033,2,243.2466434,0,0,1
10,grate,Task B ,2,1,1,-3.832929248,0.033,2,211.063398,0,0,1
10,grate,Task B ,1,1,0,-6.970709798,0.05,2,281.6137254,0,0,2
1,grate,Task B ,1,3,1,-1.397017722,0.05,1,159.7958077,0,0,2
1,grate,Task B ,1,3,1,-2.714565898,0.135,1,236.5168922,0,0,4
1,grate,Task B ,1,3,1,1.754236396,0.05,1,41.92478257,0,0,2
1,grate,Task B ,1,3,0,-7.300958999,0.05,2,184.8950899,0,0,2
1,grate,Task B ,1,2,1,-1.601001705,0.067,1,8.29907616,0,0,3
1,grate,Task B ,1,2,1,-1.352934813,0.067,1,237.4047162,0,0,3
2,grate,Task B ,1,2,1,-5.942037945,0.135,1,32.30432277,0,0,4
2,grate,Task B ,1,1,0,-10.40926363,0.033,2,18.95596097,0,0,1
2,grate,Task B ,1,4,1,-1.816045859,0.135,1,140.5008772,0,0,4
2,grate,Task B ,1,1,1,-5.062892422,0.067,1,330.5926382,0,0,3
2,grate,Task B ,1,1,1,0.713328553,0.033,1,151.928589,0,0,1
2,grate,Task B ,1,1,1,-0.062150223,0.05,1,245.1474995,0,0,2
3,grate,Task B ,2,3,0,5.019520152,0.135,1,331.4991916,0,0,4
3,grate,Task B ,2,4,1,9.926461684,0.135,2,236.5643896,0,0,4
3,grate,Task B ,2,2,0,7.596076265,0.033,1,330.1543744,0,0,1
3,grate,Task B ,1,1,0,2.578738723,0.135,2,62.06866919,0,0,4
3,grate,Task B ,2,1,1,-5.925758895,0.033,2,86.33649141,0,0,1
3,grate,Task B ,2,1,0,1.320569718,0.033,1,330.3481006,0,0,1
4,grate,Task B ,1,4,1,-1.476104129,0.067,1,128.0712449,0,0,3
4,grate,Task B ,2,4,1,-27.68502265,0.135,2,193.9439333,0,0,4
4,grate,Task B ,1,3,1,0.931963005,0.033,1,92.70892875,0,0,1
4,grate,Task B ,1,1,1,2.33968844,0.067,1,159.3115818,0,0,3
4,grate,Task B ,2,2,1,11.6346509,0.067,2,197.2668923,0,0,3
4,grate,Task B ,1,4,1,-0.90047357,0.135,1,348.9815482,0,0,4
5,grate,Task B ,2,4,0,-6.222825969,0.05,1,156.6700066,0,0,2
5,grate,Task B ,1,4,0,6.250709546,0.05,2,333.0999009,0,0,2
5,grate,Task B ,2,4,1,10.6667744,0.067,2,79.52078704,0,0,3
5,grate,Task B ,2,4,1,-9.208451493,0.033,2,245.4777864,0,0,1
5,grate,Task B ,2,4,1,-11.15827335,0.135,2,190.6332646,0,0,4
5,grate,Task B ,2,4,1,24.48666123,0.067,2,343.0381035,0,0,3
6,grate,Task B ,2,3,1,-16.62714664,0.135,2,121.7841931,0,0,4
6,grate,Task B ,1,3,0,-6.89786741,0.033,2,247.7913244,0,0,1
6,grate,Task B ,2,3,1,4.750577835,0.135,2,58.11316738,0,0,4
6,grate,Task B ,1,2,1,1.65959806,0.05,1,140.715753,0,0,2
6,grate,Task B ,2,3,0,5.980502351,0.135,1,298.9880681,0,0,4
6,grate,Task B ,2,3,1,-13.39024195,0.067,2,139.3535204,0,0,3
