"","subject_name","stim_type","task_type","resp_category","resp_confidence","resp_correct","stim_orientation","stim_reliability","stim_category","stim_phase","block_number","stim_frequency","stim_reliability_level","cat1_evidence","cat2_evidence","evi_cat2","evi_allcat","visual_mostevidence","r"
"106",8,"grate","Task B ",1,1,1,0.416091163118297,0.033,1,132.6810175,0,0,1,0.0638329648589963,0.0317546501692682,0.332204649732903,0.667795350267097,0,4
"107",8,"grate","Task B ",2,4,1,-1.52580442434784,0.067,2,180.2446472,0,0,3,6.07926551709921e-06,0.0178025704705855,0.999658634112794,0.999658634112794,0,8
"108",8,"grate","Task B ",1,1,1,0.0542296876724369,0.033,1,36.33426805,0,0,1,0.131438974200696,0.0332209677150662,0.201755006886019,0.798244993113981,0,4
"109",9,"grate","Task B ",1,4,1,0.00820269197169374,0.135,1,68.47938989,0,0,4,0.132959118704981,0.033244851860329,0.200024414261905,0.799975585738095,0,1
"110",9,"grate","Task B ",1,1,1,0.264739498804781,0.05,1,136.3880715,0,0,2,0.0989646572295745,0.0326369470500268,0.247998094162182,0.752001905837818,0,4
"111",9,"grate","Task B ",1,3,1,0.512247799953258,0.135,1,305.9099738,0,0,4,0.0436324566029352,0.0310084546548397,0.415435102979263,0.584564897020737,0,2
"112",9,"grate","Task B ",1,1,1,0.448134222844095,0.033,1,223.5538285,0,0,1,0.0567285696761639,0.03152133725861,0.35718266855406,0.64281733144594,0,4
"113",9,"grate","Task B ",1,4,0,-0.10917744272494,0.067,2,143.4056159,0,0,3,0.126122636344339,0.0331353516636151,0.20806084566358,0.79193915433642,0,1
"114",9,"grate","Task B ",1,2,0,1.0328840878746,0.05,2,319.0759002,0,0,2,0.00140641328432614,0.025017797854704,0.94677558104095,0.94677558104095,0,3
"115",10,"grate","Task B ",1,2,1,0.685875915165846,0.067,1,217.6724037,0,0,3,0.017962147564868,0.0293352241042753,0.620229477220898,0.620229477220898,0,3
"116",10,"grate","Task B ",1,1,1,0.510027674101239,0.033,1,273.604983,0,0,1,0.0440567506706989,0.0310272152099765,0.413233569192195,0.586766430807805,0,4
"117",10,"grate","Task B ",1,1,1,0.159602764489788,0.135,1,211.2347472,0,0,4,0.119572222365422,0.0330250826291888,0.216419828845307,0.783580171154693,0,4
"118",10,"grate","Task B ",1,2,1,0.278367114400495,0.05,1,294.2293916,0,0,2,0.0959009493545981,0.032572864354899,0.25353699259331,0.74646300740669,0,3
"119",10,"grate","Task B ",2,1,1,-1.47890294491583,0.135,2,342.3215551,0,0,4,1.11228238799413e-05,0.0184875967751181,0.999398724661974,0.999398724661974,0,5
"120",10,"grate","Task B ",1,2,1,0.0246935026274622,0.067,1,343.6033522,0,0,3,0.132688851273156,0.0332406242576625,0.20032983381237,0.79967016618763,0,3
"121",1,"grate","Task B ",1,3,0,-0.980170309502247,0.067,2,307.4622781,0,0,3,0.00213873713418723,0.0256818826508749,0.923124029920584,0.923124029920584,0,2
"122",1,"grate","Task B ",1,4,1,-0.165695287256408,0.135,1,75.36425493,0,0,4,0.117891327643012,0.03299587390334,0.218679076589566,0.781320923410434,0,1
"123",1,"grate","Task B ",1,1,0,-1.15276498252866,0.05,2,229.278103,0,0,2,0.000440976444506076,0.0232684782250879,0.9814008187598,0.9814008187598,0,4
"124",1,"grate","Task B ",1,2,0,0.550431330254041,0.135,2,21.84581493,0,0,4,0.0366993382085025,0.0306749002136253,0.455291234929205,0.544708765070795,0,3
"125",1,"grate","Task B ",2,1,0,0.679495908169301,0.05,1,42.78876514,0,0,2,0.0186425629176856,0.0294034723167328,0.611985404690983,0.611985404690983,0,5
