"","subject_name","stim_type","task_type","resp_category","resp_confidence","resp_correct","stim_orientation","stim_reliability","stim_category","stim_phase","block_number","stim_frequency","stim_reliability_level","cat1_evidence","cat2_evidence","evi_cat2","evi_allcat","visual_mostevidence","r"
"74",3,"audio","Task B ",1,3,1,0,4e-05,1,340.6289837,0,-0.301889863510793,1,0.00214928040170046,0.000778409944522805,0.265878509155505,0.734121490844495,0,2
"75",3,"audio","Task B ",1,3,1,0,4e-05,1,174.298485,0,0.0196596615692041,1,0.00318899329935277,0.000797844781184031,0.200119685090549,0.799880314909451,0,2
"76",3,"audio","Task B ",1,3,0,0,0.00041,2,18.9669769,0,-0.163876489808035,4,0.00282991676836142,0.000791910154906225,0.218649364446094,0.781350635553906,0,2
"77",3,"audio","Task B ",2,4,0,0,4e-05,1,290.9499777,0,-0.560343137241643,1,0.000837038854767532,0.000733857368620466,0.467158401487359,0.532841598512641,0,8
"78",3,"audio","Task B ",1,4,1,0,0.00019,1,0.596548848,0,0.210372997355959,3,0.00268005048890592,0.000789221656933487,0.227489116954972,0.772510883045028,0,1
"79",4,"audio","Task B ",1,1,1,0,0.00019,1,117.5419727,0,-0.341244060370345,3,0.00193004179982298,0.000773193114500937,0.286025128783273,0.713974871216727,0,4
"80",4,"audio","Task B ",1,3,1,0,0.00041,1,232.5131804,0,0.456767326124863,4,0.00136551952767772,0.000756651988733087,0.356546105195493,0.643453894804507,0,2
"81",4,"audio","Task B ",1,1,0,0,4e-05,2,62.61798146,0,0.770227765605957,1,0.00027831231851454,0.00068505167889454,0.711103674973274,0.711103674973274,0,4
"82",4,"audio","Task B ",1,3,1,0,0.00041,1,259.9406197,0,0.667250597972537,4,0.000513763079743092,0.000711807793788401,0.580796924242594,0.580796924242594,0,2
"83",4,"audio","Task B ",1,1,1,0,4e-05,1,150.3401411,0,-0.18885335621819,1,0.00272439509219898,0.000790031556415184,0.22479671235327,0.77520328764673,0,4
