subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_phase,block_number,stim_frequency,stim_reliability_level,r
8,audio,Task B ,2,1,0,0,4.00E-05,1,148.0199295,0,0.098406595,1,5
8,audio,Task B ,2,3,0,0,0.00041,1,338.7074551,0,-0.029257762,4,7
8,audio,Task B ,2,1,0,0,4.00E-05,1,339.2751717,0,-0.176288401,1,5
8,audio,Task B ,1,1,1,0,9.00E-05,1,163.7408855,0,0.494554038,2,4
8,audio,Task B ,1,1,1,0,0.00019,1,49.88117237,0,0.040108331,3,4
9,audio,Task B ,1,1,0,0,0.00019,2,240.1930714,0,-3.483909744,3,4
9,audio,Task B ,2,1,0,0,4.00E-05,1,10.47541921,0,-0.433435424,1,5
9,audio,Task B ,1,4,1,0,0.00041,1,34.51863193,0,0.398586424,4,1
9,audio,Task B ,1,1,0,0,0.00041,2,155.9332959,0,-2.3700617,4,4
9,audio,Task B ,1,1,0,0,0.00019,2,328.9169179,0,-0.763235572,3,4
9,audio,Task B ,2,1,1,0,4.00E-05,2,134.0575894,0,0.599725388,1,5
10,audio,Task B ,1,1,0,0,4.00E-05,2,66.67338681,0,-1.29071732,1,4
10,audio,Task B ,2,2,1,0,0.00019,2,213.3442421,0,0.694496202,3,6
10,audio,Task B ,2,2,0,0,0.00019,1,196.9783917,0,-0.430028766,3,6
10,audio,Task B ,1,1,0,0,0.00019,2,143.8040754,0,-0.016073913,3,4
10,audio,Task B ,2,2,1,0,0.00041,2,201.8141528,0,-1.286263326,4,6
10,audio,Task B ,2,2,1,0,0.00019,2,145.1128634,0,0.597373599,3,6
1,audio,Task B ,1,4,0,0,9.00E-05,2,90.74239397,0,0.046769364,2,1
1,audio,Task B ,1,3,1,0,0.00041,1,104.1708214,0,0.334735039,4,2
1,audio,Task B ,2,2,0,0,0.00019,1,162.5084182,0,0.882044344,3,6
1,audio,Task B ,1,2,0,0,4.00E-05,2,250.9235755,0,0.280133271,1,3
1,audio,Task B ,2,3,1,0,9.00E-05,2,170.5875735,0,3.080850512,2,7
1,audio,Task B ,1,2,1,0,0.00019,1,5.347578631,0,0.146843663,3,3
2,audio,Task B ,2,3,1,0,0.00019,2,137.257066,0,-0.075784028,3,7
2,audio,Task B ,1,2,1,0,4.00E-05,1,150.894041,0,0.610505079,1,3
2,audio,Task B ,1,2,0,0,4.00E-05,2,295.9350799,0,1.013730344,1,3
2,audio,Task B ,1,2,1,0,0.00019,1,293.2267322,0,-0.09336857,3,3
2,audio,Task B ,2,2,1,0,0.00019,2,289.3556136,0,-0.539207797,3,6
2,audio,Task B ,2,3,1,0,9.00E-05,2,22.50134242,0,2.292244383,2,7
3,audio,Task B ,1,4,0,0,0.00019,2,240.3532143,0,0.276480532,3,1
3,audio,Task B ,1,3,0,0,0.00019,2,204.1139194,0,0.473157565,3,2
3,audio,Task B ,2,3,1,0,9.00E-05,2,39.06514219,0,0.466427902,2,7
3,audio,Task B ,2,1,0,0,0.00019,1,142.2593495,0,-0.483124839,3,5
3,audio,Task B ,2,3,1,0,0.00019,2,170.1369095,0,-0.632679731,3,7
3,audio,Task B ,2,2,1,0,0.00019,2,156.0725786,0,0.590467288,3,6
4,audio,Task B ,1,1,1,0,4.00E-05,1,42.87291886,0,-0.024014466,1,4
4,audio,Task B ,1,3,1,0,0.00041,1,189.1793275,0,0.142891273,4,2
4,audio,Task B ,1,1,1,0,9.00E-05,1,193.8361484,0,-0.518627897,2,4
4,audio,Task B ,2,2,1,0,9.00E-05,2,124.7863515,0,1.317886515,2,6
4,audio,Task B ,1,3,1,0,9.00E-05,1,330.9654246,0,0.325391624,2,2
4,audio,Task B ,1,1,0,0,4.00E-05,2,222.1499021,0,-0.18927006,1,4
5,audio,Task B ,1,1,1,0,9.00E-05,1,254.5127271,0,0.110186115,2,4
5,audio,Task B ,1,1,0,0,9.00E-05,2,85.64636265,0,-1.376678391,2,4
5,audio,Task B ,1,3,1,0,0.00041,1,138.0389783,0,-0.349796539,4,2
5,audio,Task B ,1,1,1,0,0.00041,1,29.62728652,0,0.594942687,4,4
5,audio,Task B ,2,1,1,0,4.00E-05,2,242.3847521,0,0.7883984,1,5
5,audio,Task B ,2,2,0,0,4.00E-05,1,245.8450307,0,-0.821975991,1,6
6,audio,Task B ,1,2,0,0,0.00019,2,333.8369937,0,-0.14919266,3,3
6,audio,Task B ,1,3,1,0,0.00041,1,224.3702471,0,0.488727161,4,2
6,audio,Task B ,2,3,1,0,9.00E-05,2,204.3082586,0,0.733395151,2,7
6,audio,Task B ,2,3,0,0,9.00E-05,1,197.2734928,0,0.117485361,2,7
6,audio,Task B ,2,3,0,0,0.00019,1,208.144613,0,0.533353877,3,7
6,audio,Task B ,1,1,1,0,9.00E-05,1,75.690497,0,-0.529450317,2,4
7,audio,Task B ,1,1,1,0,9.00E-05,1,213.7020878,0,-0.540199745,2,4
7,audio,Task B ,1,4,1,0,0.00041,1,235.511082,0,-0.005553364,4,1
7,audio,Task B ,2,4,0,0,0.00041,1,59.74649833,0,0.635664905,4,8
7,audio,Task B ,2,4,1,0,0.00019,2,76.09536381,0,-0.610635521,3,8
7,audio,Task B ,1,1,0,0,4.00E-05,2,105.5115645,0,-0.22053191,1,4
7,audio,Task B ,1,1,1,0,4.00E-05,1,8.319096388,0,-0.215005063,1,4
8,audio,Task B ,1,2,0,0,0.00019,2,137.2174797,0,-0.004641726,3,3
8,audio,Task B ,1,1,0,0,4.00E-05,2,265.9292791,0,-2.132626551,1,4
8,audio,Task B ,1,1,0,0,0.00019,2,94.63953982,0,-0.419651627,3,4
8,audio,Task B ,1,1,1,0,9.00E-05,1,102.4762532,0,0.392758064,2,4
8,audio,Task B ,1,1,0,0,4.00E-05,2,264.4525638,0,0.399853889,1,4
8,audio,Task B ,1,4,1,0,0.00041,1,69.82058466,0,-0.114406155,4,1
9,audio,Task B ,1,4,0,0,9.00E-05,2,185.5214102,0,0.714317919,2,1
9,audio,Task B ,1,4,0,0,9.00E-05,2,51.29428266,0,-0.466713471,2,1
9,audio,Task B ,1,1,0,0,4.00E-05,2,193.6622773,0,1.525184754,1,4
9,audio,Task B ,1,4,1,0,0.00041,1,5.933322298,0,0.161544691,4,1
9,audio,Task B ,1,4,1,0,4.00E-05,1,174.7261385,0,-0.164784787,1,1
9,audio,Task B ,1,3,1,0,9.00E-05,1,1.957815516,0,-0.294494479,2,2
10,audio,Task B ,1,1,0,0,0.00019,2,127.246573,0,0.247941416,3,4
10,audio,Task B ,1,1,1,0,0.00019,1,323.727088,0,0.032846583,3,4
10,audio,Task B ,1,1,1,0,0.00019,1,230.6840612,0,0.294393667,3,4
10,audio,Task B ,1,1,1,0,9.00E-05,1,264.6048418,0,0.471975766,2,4
10,audio,Task B ,1,1,1,0,9.00E-05,1,325.9804854,0,0.61722349,2,4
10,audio,Task B ,1,1,1,0,0.00041,1,113.0513653,0,0.0970064,4,4
1,audio,Task B ,2,3,1,0,0.00041,2,239.7443523,0,-1.983734317,4,7
1,audio,Task B ,1,1,1,0,4.00E-05,1,159.5425522,0,0.263318059,1,4
1,audio,Task B ,1,3,1,0,0.00019,1,152.7691279,0,0.395465648,3,2
1,audio,Task B ,2,1,0,0,0.00041,1,23.50494309,0,-0.694476562,4,5
1,audio,Task B ,2,1,0,0,4.00E-05,1,320.8433098,0,-0.647803548,1,5
1,audio,Task B ,2,3,1,0,4.00E-05,2,243.5751709,0,-0.786042458,1,7
2,audio,Task B ,1,2,1,0,0.00019,1,41.76157005,0,0.649624963,3,3
2,audio,Task B ,1,2,1,0,0.00041,1,328.415919,0,-0.397360146,4,3
2,audio,Task B ,1,3,1,0,9.00E-05,1,189.1892213,0,0.265293507,2,2
2,audio,Task B ,2,3,1,0,0.00041,2,223.149378,0,-1.360074718,4,7
2,audio,Task B ,1,2,1,0,0.00041,1,59.6192319,0,0.092915408,4,3
2,audio,Task B ,2,1,1,0,0.00019,2,218.4492736,0,-4.331037391,3,5
3,audio,Task B ,1,2,1,0,0.00019,1,341.312926,0,-0.021532502,3,3
3,audio,Task B ,2,2,0,0,0.00019,1,111.5583334,0,-0.472793339,3,6
3,audio,Task B ,1,3,1,0,9.00E-05,1,147.642922,0,-0.031994637,2,2
3,audio,Task B ,2,4,1,0,4.00E-05,2,171.4962048,0,2.028142538,1,8
3,audio,Task B ,1,4,1,0,9.00E-05,1,139.1332341,0,-0.092568362,2,1
3,audio,Task B ,1,2,1,0,0.00041,1,181.2687933,0,0.385457666,4,3
4,audio,Task B ,1,1,1,0,9.00E-05,1,158.3049687,0,-0.059447701,2,4
4,audio,Task B ,1,3,1,0,0.00041,1,118.6700259,0,0.058929454,4,2
4,audio,Task B ,1,3,1,0,0.00019,1,54.00699767,0,-0.399518505,3,2
4,audio,Task B ,1,3,0,0,0.00019,2,216.2534055,0,0.442785622,3,2
4,audio,Task B ,1,3,0,0,0.00019,2,136.3075265,0,0.893249386,3,2
4,audio,Task B ,1,1,1,0,4.00E-05,1,151.6871504,0,0.051849808,1,4
5,audio,Task B ,2,4,1,0,9.00E-05,2,323.9948973,0,1.281372348,2,8
5,audio,Task B ,1,4,1,0,0.00041,1,195.5086645,0,-0.218085299,4,1
5,audio,Task B ,1,3,1,0,0.00041,1,38.41541255,0,-0.14603546,4,2
5,audio,Task B ,1,1,1,0,9.00E-05,1,185.0327502,0,0.326433618,2,4
5,audio,Task B ,1,4,1,0,0.00041,1,319.7934626,0,-0.229876472,4,1
5,audio,Task B ,2,1,1,0,4.00E-05,2,337.768233,0,0.397467415,1,5
6,audio,Task B ,2,2,0,0,0.00019,1,184.5543524,0,0.533621774,3,6
6,audio,Task B ,1,3,0,0,0.00041,2,190.1549768,0,-0.303777839,4,2
6,audio,Task B ,2,3,0,0,9.00E-05,1,277.2280355,0,0.16886348,2,7
6,audio,Task B ,1,3,1,0,0.00041,1,322.5057368,0,-0.367983901,4,2
6,audio,Task B ,2,4,1,0,0.00041,2,266.1131625,0,-2.5148652,4,8
6,audio,Task B ,1,2,0,0,9.00E-05,2,14.09853886,0,0.736434054,2,3
7,audio,Task B ,1,4,1,0,0.00019,1,149.7510217,0,0.219773325,3,1
7,audio,Task B ,1,1,0,0,9.00E-05,2,215.4868571,0,-0.968094975,2,4
7,audio,Task B ,1,1,1,0,4.00E-05,1,230.1098606,0,-0.44675498,1,4
7,audio,Task B ,1,4,0,0,0.00019,2,325.7261611,0,0.409699296,3,1
7,audio,Task B ,2,4,1,0,0.00041,2,52.7741957,0,-2.233386462,4,8
7,audio,Task B ,2,4,1,0,0.00019,2,110.607947,0,2.362418057,3,8
8,audio,Task B ,1,1,0,0,0.00019,2,67.66418157,0,-0.911596631,3,4
8,audio,Task B ,1,1,0,0,0.00041,2,7.031824927,0,-1.80680714,4,4
8,audio,Task B ,2,1,1,0,4.00E-05,2,291.8647815,0,-1.237901044,1,5
8,audio,Task B ,1,1,0,0,0.00019,2,327.7721847,0,0.252842927,3,4
8,audio,Task B ,2,4,0,0,0.00041,1,270.7674086,0,0.134199622,4,8
8,audio,Task B ,1,1,1,0,4.00E-05,1,317.3852993,0,0.16451873,1,4
9,audio,Task B ,1,4,1,0,0.00041,1,37.22988467,0,0.255435254,4,1
9,audio,Task B ,1,1,1,0,0.00019,1,224.1120054,0,-0.641840532,3,4
9,audio,Task B ,2,1,0,0,0.00019,1,192.4734113,0,0.285350327,3,5
9,audio,Task B ,1,1,0,0,9.00E-05,2,20.87704532,0,-1.368779071,2,4
9,audio,Task B ,2,4,1,0,9.00E-05,2,267.1266063,0,0.341615254,2,8
9,audio,Task B ,1,4,0,0,0.00041,2,54.1885329,0,0.227319689,4,1
10,audio,Task B ,1,1,1,0,0.00019,1,265.0605953,0,0.088939407,3,4
10,audio,Task B ,1,1,1,0,4.00E-05,1,326.5159162,0,-0.256623728,1,4
10,audio,Task B ,2,2,1,0,4.00E-05,2,222.900018,0,1.263572036,1,6
10,audio,Task B ,1,1,1,0,0.00019,1,296.8960221,0,0.283844693,3,4
10,audio,Task B ,2,2,1,0,0.00041,2,181.0160753,0,-1.718400168,4,6
10,audio,Task B ,1,1,0,0,4.00E-05,2,246.185258,0,-0.939563306,1,4
1,audio,Task B ,2,3,1,0,0.00019,2,181.879091,0,1.075099539,3,7
1,audio,Task B ,1,3,1,0,4.00E-05,1,278.0685708,0,0.186951209,1,2
1,audio,Task B ,2,1,0,0,4.00E-05,1,298.237266,0,0.300408756,1,5
1,audio,Task B ,1,3,0,0,0.00019,2,312.205962,0,0.268064581,3,2
1,audio,Task B ,2,1,1,0,4.00E-05,2,132.3044198,0,-2.880083095,1,5
1,audio,Task B ,1,2,1,0,4.00E-05,1,153.9286641,0,-0.51562372,1,3
2,audio,Task B ,2,1,1,0,9.00E-05,2,354.6182173,0,-0.540748381,2,5
2,audio,Task B ,2,2,1,0,0.00041,2,228.1448702,0,-0.446560143,4,6
2,audio,Task B ,2,3,1,0,0.00041,2,311.6309591,0,-2.479950492,4,7
2,audio,Task B ,2,4,1,0,0.00041,2,282.0520839,0,1.437348677,4,8
2,audio,Task B ,1,2,1,0,9.00E-05,1,224.352562,0,0.727676368,2,3
2,audio,Task B ,1,2,1,0,0.00019,1,156.4249187,0,-0.363957879,3,3
3,audio,Task B ,1,1,1,0,9.00E-05,1,115.2876769,0,-0.104432033,2,4
3,audio,Task B ,1,2,1,0,4.00E-05,1,170.4819969,0,0.201146684,1,3
3,audio,Task B ,2,4,1,0,0.00041,2,282.5288987,0,2.742467037,4,8
3,audio,Task B ,1,4,0,0,0.00019,2,59.08841554,0,-0.191212785,3,1
3,audio,Task B ,1,3,1,0,0.00041,1,215.9367324,0,-0.088961817,4,2
3,audio,Task B ,2,4,1,0,9.00E-05,2,324.2750135,0,-1.481975102,2,8
4,audio,Task B ,1,3,0,0,0.00041,2,218.7770648,0,0.186037676,4,2
4,audio,Task B ,1,1,1,0,4.00E-05,1,126.0241694,0,0.079209969,1,4
4,audio,Task B ,1,1,0,0,4.00E-05,2,282.2923149,0,1.111590664,1,4
4,audio,Task B ,1,1,0,0,4.00E-05,2,241.6161696,0,0.427784282,1,4
4,audio,Task B ,1,1,1,0,4.00E-05,1,54.72293999,0,0.02102316,1,4
4,audio,Task B ,1,3,0,0,0.00041,2,348.6679611,0,-0.397449288,4,2
5,audio,Task B ,1,1,0,0,4.00E-05,2,179.0358638,0,0.02178373,1,4
5,audio,Task B ,1,2,0,0,0.00019,2,274.0691272,0,-0.733083591,3,3
5,audio,Task B ,1,1,0,0,4.00E-05,2,155.9687524,0,1.07272768,1,4
5,audio,Task B ,2,2,1,0,0.00041,2,152.9793987,0,-3.915946879,4,6
5,audio,Task B ,1,3,1,0,9.00E-05,1,194.1838696,0,-0.022283467,2,2
5,audio,Task B ,2,1,0,0,0.00041,1,20.86510904,0,0.419766947,4,5
6,audio,Task B ,2,2,0,0,0.00041,1,329.5495291,0,0.119117729,4,6
6,audio,Task B ,1,3,1,0,0.00019,1,189.6637205,0,-0.081655019,3,2
6,audio,Task B ,2,3,0,0,0.00041,1,2.881086909,0,-0.295753652,4,7
6,audio,Task B ,1,2,0,0,0.00019,2,266.4432195,0,0.932751944,3,3
6,audio,Task B ,2,2,0,0,0.00041,1,199.4882039,0,-0.066449489,4,6
6,audio,Task B ,2,4,0,0,0.00019,1,142.5597743,0,0.147253791,3,8
7,audio,Task B ,2,4,1,0,0.00019,2,208.9546381,0,-0.025717948,3,8
7,audio,Task B ,1,1,0,0,4.00E-05,2,32.70865897,0,0.701625261,1,4
7,audio,Task B ,1,4,0,0,0.00041,2,53.43586091,0,-0.419855723,4,1
7,audio,Task B ,1,1,1,0,4.00E-05,1,336.1404196,0,0.003139309,1,4
7,audio,Task B ,1,1,1,0,4.00E-05,1,106.8237056,0,-0.43730566,1,4
7,audio,Task B ,1,4,0,0,9.00E-05,2,180.4778798,0,-0.55044704,2,1
8,audio,Task B ,2,1,0,0,9.00E-05,1,32.62369522,0,-0.023087556,2,5
8,audio,Task B ,2,1,1,0,9.00E-05,2,304.8131588,0,-1.429020745,2,5
8,audio,Task B ,2,1,0,0,4.00E-05,1,303.3425037,0,-0.282944797,1,5
8,audio,Task B ,1,4,1,0,0.00041,1,80.04541027,0,0.052134879,4,1
8,audio,Task B ,1,1,0,0,4.00E-05,2,32.072061,0,-0.508537294,1,4
8,audio,Task B ,2,1,1,0,4.00E-05,2,164.9309919,0,1.006426536,1,5
9,audio,Task B ,1,3,0,0,0.00019,2,240.2918034,0,0.901036472,3,2
9,audio,Task B ,1,4,1,0,0.00019,1,218.808445,0,-0.492081622,3,1
9,audio,Task B ,1,1,1,0,4.00E-05,1,227.9328207,0,-0.148440601,1,4
9,audio,Task B ,2,1,1,0,0.00019,2,147.9915226,0,-1.539906275,3,5
9,audio,Task B ,1,1,1,0,9.00E-05,1,209.7842736,0,0.082236919,2,4
9,audio,Task B ,1,3,1,0,0.00019,1,122.5237749,0,0.327920226,3,2
10,audio,Task B ,1,1,1,0,0.00019,1,36.44519901,0,0.136211615,3,4
10,audio,Task B ,2,1,0,0,0.00019,1,20.29128942,0,-0.514781812,3,5
10,audio,Task B ,2,2,1,0,0.00041,2,334.720617,0,1.400813052,4,6
10,audio,Task B ,1,1,1,0,9.00E-05,1,140.9112275,0,-0.156880439,2,4
10,audio,Task B ,1,1,0,0,4.00E-05,2,290.6288055,0,-2.185257318,1,4
10,audio,Task B ,1,1,1,0,0.00041,1,63.83982591,0,-0.127305036,4,4
1,audio,Task B ,2,4,1,0,0.00019,2,310.6098699,0,3.161432464,3,8
1,audio,Task B ,1,3,1,0,0.00041,1,305.1722449,0,0.110872604,4,2
1,audio,Task B ,2,4,1,0,0.00041,2,127.4695738,0,2.53128128,4,8
1,audio,Task B ,1,2,1,0,9.00E-05,1,254.5219261,0,-0.023673083,2,3
1,audio,Task B ,2,4,1,0,0.00041,2,92.63871261,0,-2.395414451,4,8
1,audio,Task B ,2,4,1,0,0.00019,2,268.536194,0,-2.285275677,3,8
2,audio,Task B ,2,3,0,0,0.00041,1,339.3353131,0,-0.024039452,4,7
2,audio,Task B ,2,3,1,0,9.00E-05,2,39.99729368,0,2.435604415,2,7
2,audio,Task B ,1,2,0,0,4.00E-05,2,38.30157682,0,-0.375713566,1,3
2,audio,Task B ,2,2,1,0,0.00041,2,84.7535378,0,-0.847609417,4,6
2,audio,Task B ,1,2,1,0,0.00041,1,314.7698957,0,-0.157972022,4,3
2,audio,Task B ,1,2,1,0,0.00041,1,244.7405223,0,-0.325983367,4,3
3,audio,Task B ,1,3,0,0,4.00E-05,2,110.9656657,0,0.179991666,1,2
3,audio,Task B ,2,3,1,0,9.00E-05,2,7.494570345,0,-2.052759278,2,7
3,audio,Task B ,2,4,1,0,4.00E-05,2,44.97112159,0,0.710084099,1,8
3,audio,Task B ,1,2,0,0,0.00019,2,263.0459642,0,-0.301780741,3,3
3,audio,Task B ,2,1,1,0,0.00041,2,219.9045575,0,2.444074802,4,5
3,audio,Task B ,1,2,1,0,0.00019,1,21.18561011,0,0.47178961,3,3
4,audio,Task B ,1,2,0,0,4.00E-05,2,92.50941308,0,1.033329906,1,3
4,audio,Task B ,1,3,0,0,0.00041,2,241.0701317,0,0.654325406,4,2
4,audio,Task B ,1,3,1,0,0.00019,1,77.07992217,0,0.212472279,3,2
4,audio,Task B ,1,3,0,0,0.00041,2,348.1562128,0,0.965851741,4,2
4,audio,Task B ,1,1,1,0,4.00E-05,1,168.0359416,0,0.544802645,1,4
4,audio,Task B ,1,3,0,0,9.00E-05,2,274.4294742,0,1.293073755,2,2
5,audio,Task B ,1,1,0,0,4.00E-05,2,88.63624236,0,0.816240161,1,4
5,audio,Task B ,2,2,0,0,0.00041,1,77.87516939,0,-0.143038334,4,6
5,audio,Task B ,1,1,1,0,4.00E-05,1,324.3800411,0,-0.121281495,1,4
5,audio,Task B ,2,4,1,0,0.00041,2,38.23968316,0,1.528349147,4,8
5,audio,Task B ,1,3,0,0,0.00019,2,73.92980915,0,0.345197396,3,2
5,audio,Task B ,1,4,0,0,0.00041,2,43.75453326,0,-0.795744782,4,1
6,audio,Task B ,2,2,1,0,0.00019,2,158.8498278,0,0.379799116,3,6
6,audio,Task B ,2,2,0,0,0.00019,1,43.80282182,0,0.369305039,3,6
6,audio,Task B ,1,2,1,0,0.00019,1,64.80887407,0,-0.492819392,3,3
6,audio,Task B ,1,3,1,0,9.00E-05,1,179.0069512,0,-0.251390155,2,2
6,audio,Task B ,2,3,1,0,0.00019,2,342.1998671,0,-2.612240262,3,7
6,audio,Task B ,1,3,1,0,9.00E-05,1,35.40447993,0,0.103345857,2,2
7,audio,Task B ,1,1,0,0,9.00E-05,2,163.6773321,0,-1.21364803,2,4
7,audio,Task B ,1,4,0,0,0.00019,2,150.7621677,0,1.580669756,3,1
7,audio,Task B ,1,1,0,0,4.00E-05,2,276.8371195,0,-0.910810718,1,4
7,audio,Task B ,2,4,1,0,0.00041,2,96.78416647,0,-1.485136758,4,8
7,audio,Task B ,1,1,1,0,9.00E-05,1,59.66111539,0,-0.184991952,2,4
7,audio,Task B ,1,4,1,0,0.00041,1,39.8871893,0,-0.026251833,4,1
8,audio,Task B ,1,1,0,0,9.00E-05,2,307.6172943,0,-1.513362492,2,4
8,audio,Task B ,1,1,1,0,9.00E-05,1,325.5670948,0,0.269645881,2,4
8,audio,Task B ,1,1,0,0,4.00E-05,2,191.8184165,0,-1.946687148,1,4
8,audio,Task B ,2,4,1,0,0.00041,2,178.0254186,0,0.690128746,4,8
8,audio,Task B ,2,1,0,0,4.00E-05,1,250.0731624,0,-0.210126754,1,5
8,audio,Task B ,1,4,0,0,4.00E-05,2,83.15292528,0,1.039364039,1,1
9,audio,Task B ,1,3,1,0,0.00041,1,197.2340298,0,-0.265126083,4,2
9,audio,Task B ,2,4,1,0,0.00019,2,146.3717051,0,-1.027968438,3,8
9,audio,Task B ,1,4,1,0,0.00019,1,39.59329962,0,0.006114729,3,1
9,audio,Task B ,2,4,0,0,0.00019,1,95.166639,0,-0.086276019,3,8
9,audio,Task B ,1,1,1,0,9.00E-05,1,111.8722492,0,0.116351936,2,4
9,audio,Task B ,1,1,1,0,0.00019,1,30.56019599,0,0.135146288,3,4
10,audio,Task B ,1,1,1,0,4.00E-05,1,35.81248622,0,-0.039165494,1,4
10,audio,Task B ,1,1,0,0,9.00E-05,2,174.522358,0,-0.859142084,2,4
10,audio,Task B ,2,2,0,0,0.00019,1,114.8226077,0,-0.315785533,3,6
10,audio,Task B ,2,2,1,0,0.00019,2,143.2732939,0,-1.707113894,3,6
10,audio,Task B ,1,1,0,0,0.00019,2,174.4827717,0,0.281435288,3,4
10,audio,Task B ,1,1,1,0,0.00041,1,350.313298,0,-0.116202424,4,4
1,audio,Task B ,2,2,1,0,0.00019,2,29.20694323,0,1.266228365,3,6
1,audio,Task B ,1,2,1,0,9.00E-05,1,80.57721344,0,-0.005595387,2,3
1,audio,Task B ,1,3,0,0,0.00041,2,50.38929321,0,-0.083251473,4,2
1,audio,Task B ,1,2,1,0,0.00019,1,85.18643453,0,-0.02335601,3,3
1,audio,Task B ,1,2,1,0,0.00019,1,137.8009335,0,0.291208787,3,3
1,audio,Task B ,2,2,0,0,9.00E-05,1,21.8813531,0,-0.183365979,2,6
2,audio,Task B ,2,2,1,0,0.00019,2,315.3293277,0,-1.324079388,3,6
2,audio,Task B ,2,3,1,0,0.00019,2,353.7422539,0,2.053066725,3,7
2,audio,Task B ,2,2,1,0,0.00019,2,98.8205819,0,-0.704177811,3,6
2,audio,Task B ,1,1,0,0,4.00E-05,2,337.1663645,0,-0.371307848,1,4
2,audio,Task B ,2,4,1,0,0.00041,2,31.05249023,0,1.509383434,4,8
2,audio,Task B ,1,2,0,0,4.00E-05,2,98.7657672,0,-0.019690234,1,3
3,audio,Task B ,1,3,1,0,0.00019,1,121.9380615,0,0.311133858,3,2
3,audio,Task B ,1,4,1,0,0.00041,1,49.42901747,0,-0.319276362,4,1
3,audio,Task B ,2,1,1,0,0.00019,2,128.8802676,0,-0.751748452,3,5
3,audio,Task B ,1,2,0,0,4.00E-05,2,175.662313,0,0.185982134,1,3
3,audio,Task B ,2,3,1,0,4.00E-05,2,56.23917358,0,-0.912650638,1,7
3,audio,Task B ,1,3,1,0,9.00E-05,1,41.03157956,0,0.315915377,2,2
4,audio,Task B ,2,3,1,0,0.00041,2,161.2126997,0,2.195677581,4,7
4,audio,Task B ,1,1,1,0,9.00E-05,1,35.42997032,0,0.466069802,2,4
4,audio,Task B ,1,1,0,0,9.00E-05,2,276.2344712,0,-3.496937131,2,4
4,audio,Task B ,1,1,0,0,4.00E-05,2,133.7748642,0,0.111380111,1,4
4,audio,Task B ,1,1,0,0,4.00E-05,2,316.0261995,0,2.338662076,1,4
4,audio,Task B ,1,3,1,0,0.00019,1,276.946035,0,0.129730681,3,2
5,audio,Task B ,1,3,0,0,0.00041,2,253.9948599,0,0.531802925,4,2
5,audio,Task B ,1,1,1,0,9.00E-05,1,273.5989224,0,0.287895651,2,4
5,audio,Task B ,2,4,1,0,9.00E-05,2,304.3753452,0,-0.892261159,2,8
5,audio,Task B ,1,1,0,0,9.00E-05,2,76.4029305,0,-0.755279785,2,4
5,audio,Task B ,2,2,0,0,9.00E-05,1,61.9619091,0,0.016196405,2,6
5,audio,Task B ,2,4,1,0,0.00019,2,289.118091,0,-0.908203494,3,8
6,audio,Task B ,1,3,1,0,0.00041,1,259.4999897,0,0.308599816,4,2
6,audio,Task B ,2,3,0,0,4.00E-05,1,4.527166616,0,-0.325627107,1,7
6,audio,Task B ,2,3,0,0,4.00E-05,1,242.3776281,0,0.185176812,1,7
6,audio,Task B ,2,3,1,0,0.00041,2,90.96038867,0,1.302159957,4,7
6,audio,Task B ,1,3,0,0,9.00E-05,2,45.88924702,0,1.301656691,2,2
6,audio,Task B ,2,3,1,0,4.00E-05,2,5.273602168,0,-0.241944711,1,7
7,audio,Task B ,1,4,1,0,0.00019,1,243.4359037,0,0.203315177,3,1
7,audio,Task B ,1,4,1,0,0.00019,1,190.6346319,0,0.569456854,3,1
7,audio,Task B ,1,1,0,0,4.00E-05,2,249.9199817,0,-2.917450609,1,4
7,audio,Task B ,1,4,1,0,9.00E-05,1,10.61158632,0,0.561877899,2,1
7,audio,Task B ,1,4,0,0,0.00019,2,120.5151759,0,0.334481914,3,1
7,audio,Task B ,1,1,1,0,4.00E-05,1,192.0063034,0,0.323749987,1,4
8,audio,Task B ,2,4,1,0,0.00019,2,139.706589,0,1.627920148,3,8
8,audio,Task B ,2,1,0,0,0.00019,1,172.7838809,0,0.519098275,3,5
8,audio,Task B ,2,1,0,0,9.00E-05,1,229.1133946,0,0.299211184,2,5
8,audio,Task B ,2,1,0,0,0.00041,1,109.7236292,0,0.065933604,4,5
8,audio,Task B ,1,4,1,0,0.00041,1,164.2495229,0,-0.071903444,4,1
8,audio,Task B ,2,4,0,0,0.00041,1,288.4421883,0,-0.040108018,4,8
9,audio,Task B ,1,4,1,0,9.00E-05,1,52.36978666,0,0.300053691,2,1
9,audio,Task B ,2,1,0,0,0.00019,1,292.4010927,0,-1.187364143,3,5
9,audio,Task B ,1,1,0,0,4.00E-05,2,246.2056465,0,-0.858798385,1,4
9,audio,Task B ,1,1,1,0,9.00E-05,1,280.8583707,0,-0.010711959,2,4
9,audio,Task B ,1,4,1,0,0.00041,1,145.225539,0,0.325958148,4,1
9,audio,Task B ,1,4,1,0,0.00041,1,242.7369891,0,0.255575757,4,1
10,audio,Task B ,1,1,0,0,0.00019,2,164.2396832,0,-0.301757305,3,4
10,audio,Task B ,2,1,0,0,4.00E-05,1,253.9722604,0,-0.369922858,1,5
10,audio,Task B ,2,2,1,0,0.00019,2,203.6882599,0,0.634971978,3,6
